ship_city,ship_state,ship_postal_code,ship_country
IMPHAL Town,MANIPUR,795001.0,IN
near counselor house Basanti dey Biswas,WEST BENGAL,700049.0,IN
NAINITAL,UTTARAKHAND,263139.0,IN
GUWAHATI,ASSAM,781121.0,IN
"Tal. Shahapur, Dist. Thane",MAHARASHTRA,421601.0,IN
KEEZHKULAM,TAMIL NADU,629193.0,IN
UTNUR,TELANGANA,504311.0,IN
lucknow,UTTAR PRADESH,226023.0,IN
Bargawan,MADHYA PRADESH,486886.0,IN
DHAULPUR,RAJASTHAN,328027.0,IN
JUNNAR PUNE,MAHARASHTRA,412412.0,IN
Nayagarh,ODISHA,752069.0,IN
KHOPOLI,MAHARASHTRA,410202.0,IN
Champawat,UTTARAKHAND,262523.0,IN
FIROZPUR,PUNJAB,152113.0,IN
"chakrata road, DEHRADUN",UTTARAKHAND,248006.0,IN
TONK,RAJASTHAN,304022.0,IN
NEW Delhi,DELHI,110006.0,IN
DEHRI,BIHAR,821307.0,IN
Pondicherry,PUDUCHERRY,605004.0,IN
Nadiad,Gujarat,387001.0,IN
BARAULI,BIHAR,841405.0,IN
chovva,KERALA,670006.0,IN
menhdawal,UTTAR PRADESH,272154.0,IN
Katni,MADHYA PRADESH,482001.0,IN
Jairampur,Arunachal Pradesh,792121.0,IN
MARUDUR,TAMIL NADU,639107.0,IN
KATTANAM,KERALA,690505.0,IN
RANCHI,JHARKHAND,835303.0,IN
Kannur,KERALA,670010.0,IN
amritsar,punjab,143001.0,IN
Ambalapuzha,KERALA,688005.0,IN
Howrah,WEST BENGAL,711110.0,IN
Haridwar,UTTARAKHAND,249402.0,IN
NEW DELHIdelhi,DELHI,110095.0,IN
NAGAUR,RAJASTHAN,341305.0,IN
"Magarpatta city , Pune",MAHARASHTRA,411028.0,IN
"Edapally, Cochin",KERALA,682033.0,IN
Mumbai,MAHARASHTRA,401105.0,IN
Theog,HIMACHAL PRADESH,171209.0,IN
gangtok,SIKKIM,737102.0,IN
Bangalore-78,KARNATAKA,560078.0,IN
"Orathanad Taluk, Thanjavur Dt",TAMIL NADU,614905.0,IN
BICHOLIM,GOA,403503.0,IN
Azhiyur,KERALA,673309.0,IN
sirhind,PUNJAB,140406.0,IN
"RUDRARAM, Hyderabad",TELANGANA,502329.0,IN
KATHHARA,JHARKHAND,829116.0,IN
Kota,RAJASTHAN,324008.0,IN
Chandigarh,CHANDIGARH,160101.0,IN
palakkad,KERALA,678633.0,IN
Chennai,TAMIL NADU,600047.0,IN
JALANDHAR,PUNJAB,144014.0,IN
TALEGAON DABHADE Pune,MAHARASHTRA,410506.0,IN
GREATER NOIDA WEST (Noida Extension),UTTAR PRADESH,201306.0,IN
Kolkata 700063,WEST BENGAL,700063.0,IN
ATHIYANNUR,KERALA,695501.0,IN
Bengaluru,KARNATAKA,560054.0,IN
Talcher,ODISHA,759116.0,IN
KHATRA,WEST BENGAL,722140.0,IN
Gajwel,TELANGANA,502278.0,IN
MADHEPURA,BIHAR,852210.0,IN
Unnao,UTTAR PRADESH,209861.0,IN
EAST DELHI,DELHI,110053.0,IN
Nileshwaram,KERALA,671314.0,IN
Badsar,HIMACHAL PRADESH,174305.0,IN
ALAPPUZHA,KERALA,688505.0,IN
Karkamb,MAHARASHTRA,413302.0,IN
trivandrum,KERALA,695004.0,IN
BALIPARA,ASSAM,784101.0,IN
gaya,bihar,823002.0,IN
INKOLLU,ANDHRA PRADESH,523190.0,IN
AMADALAVALASA,ANDHRA PRADESH,532185.0,IN
HYDERABAD-500018,TELANGANA,500018.0,IN
chandausi Dist.Sambhal,UTTAR PRADESH,244412.0,IN
KOLKATAkolkata,WEST BENGAL,700014.0,IN
VAGHODIA,Gujarat,391760.0,IN
"Kottarakara, Kollam",KERALA,691506.0,IN
KANNUR,KERALA,670101.0,IN
Miyapur HYDERABAD,TELANGANA,500049.0,IN
TIRODI,MADHYA PRADESH,481449.0,IN
KALLUR,ANDHRA PRADESH,518218.0,IN
KOOTHANALLUR,TAMIL NADU,614101.0,IN
ALAWALPUR,PUNJAB,144301.0,IN
ANANTNAG,JAMMU & KASHMIR,192101.0,IN
IMPHAcity,MANIPUR,795001.0,IN
DELHI,DELHI,110084.0,IN
Palakkad,KERALA,678553.0,IN
New usmanpur 1 pusta,DELHI,110053.0,IN
KANJIKODE INDUSTRIAL AREA,KERALA,678621.0,IN
NAGERCOIL -  2,TAMIL NADU,629002.0,IN
GUWAHATI In,ASSAM,781038.0,IN
mangalam,TAMIL NADU,641663.0,IN
Thane - west,MAHARASHTRA,400607.0,IN
Bardhaman,WEST BENGAL,713103.0,IN
Mysore,KARNATAKA,570026.0,IN
Kochi,KERALA,682314.0,IN
SAGRI,UTTAR PRADESH,276135.0,IN
BHUBANESWAR,ODISHA,752050.0,IN
SITAMARHI,BIHAR,843314.0,IN
JAIPUR,RAJASTHAN,302011.0,IN
Mandi,HIMACHAL PRADESH,175106.0,IN
Pantnagar,UTTARAKHAND,263145.0,IN
BADAMI,KARNATAKA,587201.0,IN
Bijapur,KARNATAKA,586101.0,IN
Jamshedpur,JHARKHAND,831006.0,IN
JALANDHAR,PUNJAB,144023.0,IN
SONPETH,MAHARASHTRA,431516.0,IN
Ahemedabad,Gujarat,382424.0,IN
DIMAPUR,NAGALAND,797116.0,IN
"Medical college , calicut",KERALA,673008.0,IN
Quepem,GOA,403714.0,IN
C.C.C NASPUR,TELANGANA,504302.0,IN
Hapoli,ARUNACHAL PRADESH,791120.0,IN
SHAHABAD HARDOI DISTRICT,UTTAR PRADESH,241124.0,IN
PERECHERLA,ANDHRA PRADESH,522005.0,IN
"HABIBPUR,BHAGALPUR",BIHAR,812005.0,IN
New Delhi,New Delhi,110018.0,IN
mumbai,MAHARASHTRA,400083.0,IN
Barmana,HIMACHAL PRADESH,174013.0,IN
Thrissur,KERALA,680013.0,IN
CHANGLANG,ARUNACHAL PRADESH,792122.0,IN
SHIMLA-717009,HIMACHAL PRADESH,171009.0,IN
PALLIPALAYAM,TAMIL NADU,638006.0,IN
Mulakalapally,TELANGANA,507115.0,IN
Mumbai,MAHARASHTRA,400099.0,IN
Honda,GOA,403505.0,IN
Pantnagar,UTTARAKHAND,263148.0,IN
THANE WEST,MAHARASHTRA,400615.0,IN
Delhi,Delhi,110095.0,IN
AJMER,RAJASTHAN,305003.0,IN
UNNAO,UTTAR PRADESH,226301.0,IN
THIRUVANANTHAPURAM,KERALA,695504.0,IN
mumbai,MAHARASHTRA,400050.0,IN
Kadapa,ANDHRA PRADESH,516259.0,IN
BAKHTIARPUR,BIHAR,803212.0,IN
"Haralur, BENGALURU",KARNATAKA,560068.0,IN
CHIRAMANANGAD,KERALA,680519.0,IN
SIKANDRA ALLAHABAD DISTRICT,UTTAR PRADESH,212109.0,IN
palakkad,KERALA,678008.0,IN
Junagadh,Gujarat,362001.0,IN
chennai,TAMIL NADU,600028.0,IN
delhi,DELHI,110052.0,IN
SOPORE,JAMMU & KASHMIR,193201.0,IN
Dombivili East,MAHARASHTRA,421203.0,IN
Atkot,Gujarat,360040.0,IN
Kanpur,UTTAR PRADESH,208011.0,IN
Andheri e,MAHARASHTRA,400072.0,IN
SIRMAUR,MADHYA PRADESH,486448.0,IN
KOLAZHY,KERALA,680008.0,IN
Bangalore,KARNATAKA,560030.0,IN
TURUVEKERE,KARNATAKA,572227.0,IN
GOTAN,RAJASTHAN,342902.0,IN
NAGAMALAIPUDUKOTTAI,TAMIL NADU,625019.0,IN
"Mulund ( west), Mumbai, Pin 400080",MAHARASHTRA,400080.0,IN
"Ellora Park, Vadodara",Gujarat,390007.0,IN
MUSUNURU,ANDHRA PRADESH,521213.0,IN
BANGALORE,KARNATAKA,560041.0,IN
VISAKHAPATNAM,ANDHRA PRADESH,530041.0,IN
NAGAON,ASSAM,782138.0,IN
Dehradund,UTTARAKHAND,248008.0,IN
new chandigarh,PUNJAB,140301.0,IN
Vagra,Gujarat,392140.0,IN
"EDAT, PAYYANUR,KANNUR",KERALA,670327.0,IN
kannur,KERALA,670703.0,IN
RATNAGIRI,MAHARASHTRA,415639.0,IN
PALUS,MAHARASHTRA,416310.0,IN
VELLORE,TAMIL NADU,632515.0,IN
AHMEDABAD,Gujarat,380018.0,IN
Dharangaon dist jalgaon,MAHARASHTRA,425105.0,IN
Nashik,MAHARASHTRA,422004.0,IN
TIRUVURU,ANDHRA PRADESH,521235.0,IN
UTTAR MADARIHAT,WEST BENGAL,735220.0,IN
ahmedabad,Gujarat,380008.0,IN
Ghaziabad,UTTAR PRADESH,201102.0,IN
KAVERIPAKKAM,TAMIL NADU,632508.0,IN
Sukhrali Sec 17c Gurgaon,HARYANA,122001.0,IN
DELHI,DELHI,110094.0,IN
PONDICHERRY,PUDUCHERRY,607402.0,IN
Erattayar,KERALA,685514.0,IN
KASARAGOD,KERALA,671531.0,IN
ULHASNAGAR,MAHARASHTRA,421003.0,IN
TARAPUR,MAHARASHTRA,401506.0,IN
POLLACHI,TAMIL NADU,642005.0,IN
"Silchar, Cachar",ASSAM,788014.0,IN
"Chandkheda, ahmedabad",Gujarat,382424.0,IN
"MAPUSA, BARDEZ",GOA,403507.0,IN
hyderabad,TELANGANA,500090.0,IN
"Udumalpet, tirupur",TAMIL NADU,642207.0,IN
Jaipur,RAJASTHAN,302033.0,IN
"Goregaon west, MUMBAI 400062",MAHARASHTRA,400062.0,IN
jammu,JAMMU & KASHMIR,180015.0,IN
KOTHAMANGALAM,KERALA,686693.0,IN
DESAMANGALAM,KERALA,679532.0,IN
JAIPUR,RAJASTHAN,303702.0,IN
LAKSAR,UTTARAKHAND,247663.0,IN
CORLIM,GOA,403110.0,IN
BANGALORE,KARNATAKA,560042.0,IN
Jogbani araria bihar,Bihar,854328.0,IN
Ahmedanagar,MAHARASHTRA,414003.0,IN
SURAT,Gujarat,394315.0,IN
YADGIR,KARNATAKA,585201.0,IN
Mahbubnagar,TELANGANA,509001.0,IN
new delhi,DELHI,110005.0,IN
AMBAGARH CHOWKI,CHHATTISGARH,491665.0,IN
MOHALI,PUNJAB,160066.0,IN
NAMCHI BAZAAR,SIKKIM,737126.0,IN
Chandpara,WEST BENGAL,743245.0,IN
Changanacherry,KERALA,686101.0,IN
Dhakholi,PUNJAB,140603.0,IN
MAVELIKKARA,KERALA,690570.0,IN
"GUWAHATI,",ASSAM,781028.0,IN
Nanded,MAHARASHTRA,431602.0,IN
"Kaggalipura, BENGALURU",KARNATAKA,560082.0,IN
Obaidullaganj,MADHYA PRADESH,464993.0,IN
Jagadhari,HARYANA,135003.0,IN
KENDUJHAR,ODISHA,758046.0,IN
Delhi,DELHI,110051.0,IN
SILCHAR,ASSAM,788014.0,IN
Bikaner,RAJASTHAN,334001.0,IN
Gurugram,HARYANA,122009.0,IN
Coimbatore,TAMIL NADU,641031.0,IN
kolhapur,MAHARASHTRA,416012.0,IN
NADIAD,Gujarat,387350.0,IN
"Makthal,narayanpet dist",TELANGANA,509208.0,IN
DEVRUKH,MAHARASHTRA,415804.0,IN
Begusarai,BIHAR,851217.0,IN
ETAWAH,UTTAR PRADESH,205253.0,IN
Arangottukara,KERALA,679532.0,IN
DEODAR,Gujarat,385330.0,IN
GUDUR,ANDHRA PRADESH,524410.0,IN
AMMAPETTAI THANJAVUR DISTRICT,TAMIL NADU,614401.0,IN
Melpakkam,TAMIL NADU,631002.0,IN
Dimapur,NAGALAND,797115.0,IN
Muradnagar,UTTAR PRADESH,201206.0,IN
Purba Medinipur,WEST BENGAL,721131.0,IN
New Delhi,Delhi,110022.0,IN
PONDICHERRY,PUDUCHERRY,605008.0,IN
Pathankot lamini,PUNJAB,145001.0,IN
BIJBEHARA,JAMMU & KASHMIR,192124.0,IN
JAIPUR,RAJASTHAN,303706.0,IN
AURANGABAD,MAHARASHTRA,431116.0,IN
DHARWAD,KARNATAKA,580009.0,IN
"Narwana, Jind",HARYANA,126116.0,IN
delhi,DELHI,110063.0,IN
greater noida,UTTAR PRADESH,201003.0,IN
Tiswadi,GOA,403005.0,IN
Thiruvananthapuram,KERALA,695002.0,IN
chennai,TAMIL NADU,600117.0,IN
JAMMU,JAMMU & KASHMIR,181111.0,IN
Jabalpur,MADHYA PRADESH,482008.0,IN
malegaon,MAHARASHTRA,423105.0,IN
CHITTOOR,ANDHRA PRADESH,517257.0,IN
Rajahmundry,ANDHRA PRADESH,533101.0,IN
JUNGA,HIMACHAL PRADESH,171218.0,IN
NIWAI INDUSTRIAL AREA,RAJASTHAN,304021.0,IN
Karapakkam chennai,TAMIL NADU,600097.0,IN
Benipatti,BIHAR,847102.0,IN
"Doraha, District Ludhiana.",Punjab,141421.0,IN
"NOIDA, Sec -44",UTTAR PRADESH,201301.0,IN
SUPAUL,BIHAR,852137.0,IN
kharagpur,WEST BENGAL,721306.0,IN
Indora,HIMACHAL PRADESH,176402.0,IN
Visakhapatnam,ANDHRA PRADESH,531021.0,IN
AVINISSERY,KERALA,680027.0,IN
Naihati,WEST BENGAL,743166.0,IN
Chandigarh,PUNJAB,160103.0,IN
GANGAPUR,MAHARASHTRA,431109.0,IN
Tamluk,WEST BENGAL,721648.0,IN
Kovilpatti,TAMIL NADU,628502.0,IN
Calicut,KERALA,673005.0,IN
"Pimpri, Pune",MAHARASHTRA,411018.0,IN
sathyamangalam,TAMIL NADU,638402.0,IN
WADHWAN,Gujarat,363030.0,IN
Kanpur,UTTAR PRADESH,208019.0,IN
Kannur,KERALA,670009.0,IN
Port blair,ANDAMAN & NICOBAR ,744105.0,IN
DORNAKAL,TELANGANA,506381.0,IN
TOLA MANSARAUT,BIHAR,845438.0,IN
THAZHUTHALA,KERALA,691304.0,IN
Kopargaon,MAHARASHTRA,423601.0,IN
MAHRAJGANJ AZAMGARH DISTRICT,UTTAR PRADESH,276137.0,IN
KALYAN (W),MAHARASHTRA,421301.0,IN
Kekri,RAJASTHAN,305404.0,IN
BELAGAVI,KARNATAKA,590008.0,IN
Goliyangdi,KARNATAKA,576212.0,IN
DARJEELING,WEST BENGAL,734436.0,IN
Gulabpura,Rajasthan,311021.0,IN
Yenamadurru,ANDHRA PRADESH,534239.0,IN
Tanalur,KERALA,676307.0,IN
Bhandara road,MAHARASHTRA,441906.0,IN
"Bhubaneswar,",ODISHA,751012.0,IN
BENGALORE,KARNATAKA,560043.0,IN
BIDASAR,RAJASTHAN,331501.0,IN
Amalner,MAHARASHTRA,425401.0,IN
Noida,UTTAR PRADESH,201302.0,IN
New Delhi,Delhi,110013.0,IN
kadapa,ANDHRA PRADESH,516004.0,IN
ANUPURAM,TAMIL NADU,603127.0,IN
HOOGHLY,WEST BENGAL,712410.0,IN
BHAGALPUR,Bihar,812002.0,IN
Ambarnath,MAHARASHTRA,421502.0,IN
KANGRA,HIMACHAL PRADESH,176088.0,IN
SATNA,MADHYA PRADESH,485005.0,IN
salcete,GOA,403725.0,IN
PAMUR,ANDHRA PRADESH,523110.0,IN
Mangaluru,KARNATAKA,575006.0,IN
VENKATAPURA,KARNATAKA,581354.0,IN
Muvattupuzha,KERALA,686668.0,IN
NEW DELHI,DELHI,110090.0,IN
Tanda,PUNJAB,144204.0,IN
AMETHI,UTTAR PRADESH,227405.0,IN
Lanjigarh Road,ODISHA,766110.0,IN
Chirch compond,TELANGANA,507001.0,IN
"saifai, etawah",UTTAR PRADESH,206130.0,IN
BHILAI,CHHATTISGARH,491001.0,IN
SecunderaBad,TELANGANA,500056.0,IN
Tenali,ANDHRA PRADESH,522306.0,IN
KALYAN(W),MAHARASHTRA,421301.0,IN
"PANDHURNA,",MADHYA PRADESH,480334.0,IN
New Delhi,New Delhi,110008.0,IN
Surat,Gujarat,395008.0,IN
malda,WEST BENGAL,732124.0,IN
BANGALORE,KARNATAKA,560019.0,IN
CHHAPI,Gujarat,385210.0,IN
AHMEDNAGAR,MAHARASHTRA,414111.0,IN
BUDHANA,UTTAR PRADESH,251305.0,IN
Warangal,TELANGANA,506349.0,IN
NALGONDA,TELANGANA,508112.0,IN
MANGALORE,KARNATAKA,575016.0,IN
kolkata,WEST BENGAL,700099.0,IN
Manjummel,KERALA,683501.0,IN
SHEIKHPURA,BIHAR,811105.0,IN
Lucknow,UTTAR PRADESH,226013.0,IN
District kangra tehsil. Dheera,HIMACHAL PRADESH,176084.0,IN
kishangarh,RAJASTHAN,305801.0,IN
Rewa,MADHYA PRADESH,486002.0,IN
KAYAMKULAM,KERALA,690564.0,IN
"Kuttur, thrissur",KERALA,680013.0,IN
CHITTUR,KERALA,678556.0,IN
CHIMUR,MAHARASHTRA,442903.0,IN
shivamogga,KARNATAKA,577204.0,IN
Hyderabad,TELANGANA,500003.0,IN
YADGIR,KARNATAKA,585202.0,IN
Lucknow Cantt,UTTAR PRADESH,226002.0,IN
PONMUNDAM,KERALA,676106.0,IN
New Delhi,Delhi,110092.0,IN
MAHE,KERALA,673310.0,IN
Tirumangalam,TAMIL NADU,625706.0,IN
CACHAR,ASSAM,788005.0,IN
Sawantwadi,MAHARASHTRA,416510.0,IN
"Aluva, Ernakulam",KERALA,683502.0,IN
Kuthiathode,KERALA,688532.0,IN
kalyan (w),MAHARASHTRA,421301.0,IN
Surat,Gujarat,395009.0,IN
Kottayam,KERALA,686515.0,IN
Sahibganj,JHARKHAND,816109.0,IN
Karunagappally,KERALA,690523.0,IN
Matelli,WEST BENGAL,735223.0,IN
Belgaum,KARNATAKA,590019.0,IN
NIVI,UTTAR PRADESH,212107.0,IN
ALATHUR,KERALA,678573.0,IN
KANCHIPURAM,TAMIL NADU,603103.0,IN
ROING,ARUNACHAL PRADESH,792110.0,IN
Dombivali (West) -421202,MAHARASHTRA,421202.0,IN
Vellore,TAMIL NADU,632006.0,IN
ALLAHABAD,UTTAR PRADESH,221508.0,IN
jaipur,RAJASTHAN,302020.0,IN
secunderabad,TELANGANA,500061.0,IN
REASI,JAMMU & KASHMIR,182312.0,IN
KOLLAM,KERALA,691009.0,IN
Swarupnagar PS,WEST BENGAL,743247.0,IN
"alampur, kangra",HIMACHAL PRADESH,176082.0,IN
PATIALA,PUNJAB,147201.0,IN
"Yendada, Visakhapatnam",ANDHRA PRADESH,530045.0,IN
SANDILA,UTTAR PRADESH,241204.0,IN
Pune,MAHARASHTRA,411023.0,IN
Tekkali,ANDHRA PRADESH,532201.0,IN
MANIPURA Dendoorkatte,KARNATAKA,576120.0,IN
NEW DELHI 110076,DELHI,110076.0,IN
Ramgarh,JHARKHAND,829150.0,IN
NAZERATH,TAMIL NADU,628617.0,IN
Purnea,BIHAR,854204.0,IN
Hyderabad,ANDHRA PRADESH,500033.0,IN
JABALPUR,MADHYA PRADESH,482020.0,IN
ERNAKULAM,KERALA,682314.0,IN
Satara,MAHARASHTRA,415523.0,IN
Latur,MAHARASHTRA,413512.0,IN
Latur,MAHARASHTRA,413521.0,IN
VIZIANAGARAM,ANDHRA PRADESH,535005.0,IN
Velsao falvaddo,GOA,403712.0,IN
KOLHAPUR,MAHARASHTRA,416210.0,IN
CHINSURAH,WEST BENGAL,712102.0,IN
ATELI,HARYANA,123021.0,IN
RAJGARH CHURU DISTRICT,RAJASTHAN,331023.0,IN
VARANGAON,MAHARASHTRA,425308.0,IN
THANE,MAHARASHTRA,401209.0,IN
MANDi,HIMACHAL PRADESH,175001.0,IN
NARSINGARH,MADHYA PRADESH,470675.0,IN
chennai,TAMIL NADU,600020.0,IN
DAURALA,UTTAR PRADESH,250221.0,IN
Vasai Road(West),MAHARASHTRA,401202.0,IN
Kuttemperoor,KERALA,689623.0,IN
Srinagar city,JAMMU & KASHMIR,190011.0,IN
Udaiyalur,TAMIL NADU,612804.0,IN
nagpur,MAHARASHTRA,440015.0,IN
KONCH,UTTAR PRADESH,285205.0,IN
Chandigarh,Chandigarh,160036.0,IN
"116  B. P. M. B SARANI, UTTARPARA KOTRUNG",WEST BENGAL,712232.0,IN
Pathanamthitta,KERALA,689648.0,IN
Khusrupur,BIHAR,803202.0,IN
Mahesana,Gujarat,382730.0,IN
Calcutta,WEST BENGAL,700099.0,IN
Gokak,KARNATAKA,591307.0,IN
Jabalpur,MADHYA PRADESH,482002.0,IN
Neemrana,RAJASTHAN,301714.0,IN
KOCH BIHAR,WEST BENGAL,736171.0,IN
City & Mandal : KORATLA ;(District: Jagtial Dist.),TELANGANA,505326.0,IN
Salem,TAMIL NADU,636003.0,IN
Purnia,BIHAR,854326.0,IN
"BHUSAWAL,",MAHARASHTRA,425201.0,IN
BANTVAL,KARNATAKA,574260.0,IN
DELHI,DELHI,110052.0,IN
JALANDHAR,PUNJAB,144101.0,IN
DERA BASSI,PUNJAB,140507.0,IN
IMPHAL,MANIPUR,795140.0,IN
"Bhamragad, GADCHIROLI",MAHARASHTRA,442710.0,IN
NORTH GOA,GOA,403502.0,IN
BOKARO steel city,JHARKHAND,829301.0,IN
MADHUGIRI,KARNATAKA,572132.0,IN
SOUTH GOA,GOA,403804.0,IN
MAHABALESHWAR,MAHARASHTRA,412806.0,IN
MUMBAI-400001,MAHARASHTRA,400001.0,IN
KURUKSHETRA,HARYANA,136131.0,IN
Sundargarh,ODISHA,770019.0,IN
Koheda,TELANGANA,505473.0,IN
Anthiyur,TAMIL NADU,638314.0,IN
PAMPORA,JAMMU & KASHMIR,192121.0,IN
TAMBARAM,TAMIL NADU,600132.0,IN
mumbai,MAHARASHTRA,400074.0,IN
Thana,MAHARASHTRA,400612.0,IN
Pune.,MAHARASHTRA,411037.0,IN
Beawar,RAJASTHAN,305901.0,IN
MANNARKAD,KERALA,678591.0,IN
Jaitpuri patelpara,CHHATTISGARH,494226.0,IN
Pulimath kilimanoor,KERALA,695612.0,IN
PUDUVAYAL,TAMIL NADU,630108.0,IN
Bokakhat,ASSAM,785612.0,IN
MODASA,Gujarat,383315.0,IN
coimbatore,TAMIL NADU,641011.0,IN
CHATHANNOOR.,KERALA,691579.0,IN
"Murbad,Thane",MAHARASHTRA,421401.0,IN
VETTAIKARANPUDUR,TAMIL NADU,642103.0,IN
Bareli,MADHYA PRADESH,464668.0,IN
Siliguri,WEST BENGAL,734002.0,IN
Jhanjharpur,BIHAR,847404.0,IN
RAIGARH,MAHARASHTRA,410209.0,IN
ARCOT,TAMIL NADU,632503.0,IN
"KALAIYARKOIL, SIVAGANGA DISTRICT",TAMIL NADU,630551.0,IN
patna,BIHAR,800001.0,IN
Ullal,KARNATAKA,575018.0,IN
"Chembur (East), Mumbai",MAHARASHTRA,400071.0,IN
Gorakhpur,UTTAR PRADESH,273015.0,IN
BELGAUM,KARNATAKA,591109.0,IN
Pulgaon,MAHARASHTRA,442302.0,IN
KALGHATGI,KARNATAKA,581204.0,IN
DAVANAGERE,KARNATAKA,577145.0,IN
NIDADAVOLE,ANDHRA PRADESH,534301.0,IN
MALAPPURAM,KERALA,676519.0,IN
VITTAL,KARNATAKA,574243.0,IN
"TALCHER,angul",ODISHA,759100.0,IN
JAMSHEDPUR,JHARKHAND,832107.0,IN
"Dombivali MIDC, Thane",MAHARASHTRA,421201.0,IN
DURGAPUR,WEST BENGAL,713208.0,IN
SATARA,MAHARASHTRA,415110.0,IN
JAIPUR,RAJASTHAN,303012.0,IN
TELENI PARA,WEST BENGAL,700121.0,IN
Pune,MAHARASHTRA,410503.0,IN
SAVNER,MAHARASHTRA,441107.0,IN
IDUKKI,KERALA,685604.0,IN
JAITU,PUNJAB,151202.0,IN
Khurja,UTTAR PRADESH,203131.0,IN
KHERWARA CHHAONI,RAJASTHAN,313803.0,IN
Chittorgarh,Rajasthan,323307.0,IN
"ULLAL, deralakatte",KARNATAKA,575018.0,IN
Tangi,ODISHA,752027.0,IN
AHMEDABAD,Gujarat,382421.0,IN
Mayurbhanj,ODISHA,757020.0,IN
mulund west,MAHARASHTRA,400082.0,IN
COIMBATORE,TAMIL NADU,641039.0,IN
KANCHIPURAM,TAMIL NADU,631552.0,IN
hyderabad,TELANGANA,500016.0,IN
OOTY,TAMIL NADU,643004.0,IN
Sant Kabir nagarLUCKNOW,UTTAR PRADESH,226004.0,IN
KEWALPUR bahraich,UTTAR PRADESH,271881.0,IN
SANGRUR,PUNJAB,148023.0,IN
Coimbatore,TAMIL NADU,641018.0,IN
NERAL,MAHARASHTRA,410101.0,IN
Kanpur,UTTAR PRADESH,208004.0,IN
VIRAR w,MAHARASHTRA,401303.0,IN
SRIKAKULAM,ANDHRA PRADESH,532005.0,IN
Delhi,Delhi,110009.0,IN
PAVARATTY,KERALA,680511.0,IN
THIRUMANGALAM,TAMIL NADU,625706.0,IN
VISAKHAPATNAM,ANDHRA PRADESH,531023.0,IN
thane west,MAHARASHTRA,400607.0,IN
JAIPUR,RAJASTHAN,302037.0,IN
PATNA,BIHAR,801102.0,IN
"Pimpri chinchwad, pune",MAHARASHTRA,411033.0,IN
MAHAGMA,JHARKHAND,814154.0,IN
KANNUR,KERALA,670008.0,IN
Thiruvarur,TAMIL NADU,610001.0,IN
PATNA,BIHAR,801506.0,IN
ALAGAPPAPURAM,TAMIL NADU,629401.0,IN
KHAIRABAD SITAPUR DISTRICT,UTTAR PRADESH,261131.0,IN
BAREJA,Gujarat,382425.0,IN
"IGATPURI ,Nasik district",MAHARASHTRA,422403.0,IN
KAMPLI,KARNATAKA,583132.0,IN
PATNA,BIHAR,800005.0,IN
shimla,HIMACHAL PRADESH,171006.0,IN
CHITTOOR,ANDHRA PRADESH,517214.0,IN
Dharwad,KARNATAKA,580003.0,IN
Kalpakam,TAMIL NADU,603102.0,IN
delhi,DELHI,110010.0,IN
Nadakkavu,KERALA,682307.0,IN
East Delhi,DELHI,110091.0,IN
"Chembur east, Mumbai",MAHARASHTRA,400071.0,IN
Boduppal,TELANGANA,500092.0,IN
PATHANAMTHITTA,KERALA,689645.0,IN
Kolhar Bk. Taluka Rahta,MAHARASHTRA,413710.0,IN
Theni district,TAMIL NADU,625601.0,IN
Delhi,DELHI,110066.0,IN
SONIPAT,HARYANA,131103.0,IN
mirzapur,UTTAR PRADESH,231001.0,IN
SULTANPUR,UTTAR PRADESH,227806.0,IN
CUTTACK,ODISHA,754221.0,IN
JEYPORE,ODISHA,764003.0,IN
BASIRHAT,WEST BENGAL,743422.0,IN
ALAPPUZHA,KERALA,688011.0,IN
HALVAD,Gujarat,363330.0,IN
"Thakurli, Dist Thane",MAHARASHTRA,421201.0,IN
Thiruvalla,KERALA,689103.0,IN
SECUNDERABAD,TELANGANA,500087.0,IN
PILLAIARKUPpam,PUDUCHERRY,607402.0,IN
PHUSRO,JHARKHAND,825102.0,IN
Kanpur nagar,UTTAR PRADESH,208027.0,IN
Chennai,TAMIL NADU,600081.0,IN
"MULUND WEST, MUMBAI",MAHARASHTRA,400080.0,IN
Kottayampoil,KERALA,670643.0,IN
Karimganj,ASSAM,788710.0,IN
Miryalaguda,TELANGANA,508207.0,IN
TIRUR,KERALA,676307.0,IN
Kalyan east,MAHARASHTRA,421306.0,IN
Vijayawada,ANDHRA PRADESH,522501.0,IN
New Delhi,DELHI,110093.0,IN
"VASAI west, Palghar district",MAHARASHTRA,401202.0,IN
"Hajipur, vaishali",BIHAR,844101.0,IN
Phillaur dist. Jalandhar,Punjab,144035.0,IN
munger,BIHAR,811201.0,IN
Palakonda/srikakulam(dist),ANDHRA PRADESH,532460.0,IN
Guduvancherry,TAMIL NADU,603202.0,IN
YERRABALEM,TELANGANA,507201.0,IN
VELLORE,TAMIL NADU,635805.0,IN
"Palarivattom, ERNAKULAM",KERALA,682025.0,IN
Nadakuduru,ANDHRA PRADESH,533016.0,IN
KILVELUR,TAMIL NADU,611104.0,IN
KOTTAYAM,KERALA,686521.0,IN
VIRPUR,Gujarat,388260.0,IN
Ferozepur,PUNJAB,152002.0,IN
HATTA,MADHYA PRADESH,470775.0,IN
NARATH,KERALA,670601.0,IN
AHMEDABAD,Gujarat,382422.0,IN
